binary_name,binary_size_bytes,data_section_size_bytes,import_count,export_count,function_count,global_variable_count,type_definition_count,instance_count,resource_count,total_local_variables,max_local_variables_per_function,avg_local_variables_per_function,high_complexity_functions,linear_memory_bytes,stack_pointer_offset,total_function_references,is_ml_workload,request_payload_size,model_file_size,payload,memory_kb
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,8,0,8,30880
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,48,31520
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,8,0,9,31728
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,18,31584
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,23,32032
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,39,31744
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,8,0,5,31872
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,24,31728
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,16,32080
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,16,31648
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,44,31648
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,41,31856
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,47,32224
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,8,0,6,31280
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,49,31152
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,23,32560
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,30,31936
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,43,31856
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,10,31680
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,46,31392
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,44,31424
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,27,31584
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,8,0,4,31760
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,13,31456
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,18,31408
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,8,0,6,32032
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,8,0,7,31696
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,49,31936
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,39,31904
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,46,32576
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,30,31104
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,11,32112
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,28,32400
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,22,31936
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,34,31984
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,8,0,2,31456
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,48,31504
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,8,0,2,32144
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,11,31808
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,11,31760
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,13,32352
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,47,31600
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,24,31536
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,8,0,6,32672
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,18,31280
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,11,32144
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,30,32384
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,33,31136
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,25,31968
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,15,32064
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,11,31664
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,8,0,7,31952
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,16,31920
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,8,0,5,31552
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,15,31856
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,25,31744
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,49,31136
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,8,0,5,31840
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,36,32272
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,26,31440
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,17,31632
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,10,31728
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,41,30912
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,24,31392
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,38,32320
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,48,31392
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,8,0,3,31936
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,30,32544
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,18,31456
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,35,31104
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,19,32432
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,35,31840
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,21,31664
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,1147442,46782752,1147442,241488
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,1147442,46782752,1147442,238736
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,1147442,46782752,1147442,236848
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,1147442,46782752,1147442,243248
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,1147442,46782752,1147442,238256
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,1147442,46782752,1147442,238240
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,1147442,46782752,1147442,239728
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,1147442,46782752,1147442,242064
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,1147442,46782752,1147442,240384
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,1147442,46782752,1147442,243680
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,1147442,46782752,1147442,233248
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,1147442,46782752,1147442,243648
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,1147442,46782752,1147442,239984
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,1147442,46782752,1147442,236304
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,1147442,46782752,1147442,238688
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,1147442,46782752,1147442,239456
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,1147442,46782752,1147442,239632
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,1147442,46782752,1147442,244944
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,1147442,46782752,1147442,237552
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,1147442,46782752,1147442,242992
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,1147442,46782752,1147442,244896
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,1147442,46782752,1147442,244592
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,1147442,46782752,1147442,237184
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,1147442,46782752,1147442,235888
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,1147442,46782752,1147442,240096
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,1147442,46782752,1147442,235728
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,1147442,46782752,1147442,238096
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,1147442,46782752,1147442,244784
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,1147442,46782752,1147442,243056
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,1147442,46782752,1147442,237024
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,1147442,46782752,1147442,235616
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,1147442,46782752,1147442,240224
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,1147442,46782752,1147442,241024
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,1147442,46782752,1147442,245856
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,1147442,46782752,1147442,234320
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,1147442,46782752,1147442,242576
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,1147442,46782752,1147442,238256
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,1147442,46782752,1147442,240656
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,1147442,46782752,1147442,237360
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,1147442,46782752,1147442,242160
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,1147442,46782752,1147442,237600
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,1147442,46782752,1147442,235936
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,1147442,46782752,1147442,238736
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,1147442,46782752,1147442,239904
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,1147442,46782752,1147442,241520
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,1147442,46782752,1147442,244384
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,1147442,46782752,1147442,246416
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,1147442,46782752,1147442,239456
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,1147442,46782752,1147442,237232
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,1147442,46782752,1147442,244128
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,1147442,46782752,1147442,242784
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,1147442,46782752,1147442,243952
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,1147442,46782752,1147442,236160
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,1147442,46782752,1147442,235600
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,1147442,46782752,1147442,234608
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,1147442,46782752,1147442,244816
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,1147442,46782752,1147442,245872
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,1147442,46782752,1147442,241344
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,1147442,46782752,1147442,245488
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,1147442,46782752,1147442,245824
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,1147442,46782752,1147442,243696
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,1147442,46782752,1147442,238256
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,1147442,46782752,1147442,237488
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,1147442,46782752,1147442,235360
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,1147442,46782752,1147442,245808
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,1147442,46782752,1147442,236096
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,1147442,46782752,1147442,238736
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,1147442,46782752,1147442,241056
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,1147442,46782752,1147442,237184
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,1147442,46782752,1147442,241072
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,1147442,46782752,1147442,231296
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,1147442,46782752,1147442,245728
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,1147442,46782752,1147442,238944
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,1147442,46782752,1147442,227296
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,1147442,46782752,1147442,244608
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,1147442,46782752,1147442,243072
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,1147442,46782752,1147442,247680
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,1147442,46782752,1147442,240992
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,1147442,46782752,1147442,232128
